time,latitude,longitude,mag
2014-09-30T16:47:57.840Z,37.2469,-97.984,3.1
2014-09-30T16:55:24.700Z,37.2356667,-97.9575,2.71
2014-09-30T17:47:22.830Z,37.2413,-97.9213,2.6
2014-09-30T18:49:53.700Z,37.2396,-97.9427,2.9
2014-10-01T00:09:57.600Z,36.7498,-98.1252,2.5
2014-10-01T00:33:29.260Z,37.3919,-95.3825,3
2014-10-01T01:30:50.400Z,36.8583,-97.8752,2.6
2014-10-01T03:49:09.900Z,36.8597,-97.8739,2.5
2014-10-01T06:11:05.130Z,37.2592,-97.9429,3.3
2014-10-01T08:05:06.730Z,37.2795,-97.8945,2.7
2014-10-01T18:18:55.300Z,36.7654,-97.9862,3.6
2014-10-01T19:24:16.000Z,36.8599,-97.861,3
2014-10-02T18:01:24.400Z,37.2447,-97.9553,4.3
2014-10-02T18:02:55.350Z,37.2332,-97.9668,3.5
2014-10-02T18:03:09.640Z,37.227,-97.9502,2.9
2014-10-02T18:03:43.490Z,37.2324,-97.9748,3.1
2014-10-02T18:35:43.080Z,37.2397,-97.9766,3.4
2014-10-02T19:20:01.800Z,36.8495,-98.2491,2.7
2014-10-02T22:50:48.990Z,37.2431,-97.9651,3.1
2014-10-03T00:17:57.800Z,36.8531,-97.8542,2.7
2014-10-03T00:19:11.200Z,36.8499,-97.8521,3.1
2014-10-03T00:51:48.200Z,37.2495,-97.9558333,2.62
2014-10-03T05:52:07.500Z,36.6791,-97.7256,2.8
2014-10-03T06:53:03.500Z,36.8428,-98.2329,2.7
2014-10-03T09:46:41.000Z,36.7705,-97.9886,2.7
2014-10-03T10:23:18.800Z,37.2358,-97.9652,2.7
2014-10-03T22:58:26.480Z,37.2315,-97.9588333,2.52
2014-10-04T19:11:51.000Z,36.8348,-98.0274,2.7
2014-10-04T20:23:08.900Z,36.8451,-97.8812,3.1
2014-10-04T23:07:46.700Z,36.8461,-97.8737,2.9
2014-10-05T12:47:19.000Z,36.7465,-98.3611,2.5
2014-10-05T15:18:50.800Z,36.7697,-97.9958,2.6
2014-10-05T15:35:26.600Z,36.768,-98.0022,2.7
2014-10-05T17:11:05.400Z,36.8401,-98.0299,2.6
2014-10-06T06:12:31.900Z,36.7703,-98.003,2.7
2014-10-06T12:30:52.790Z,37.2375,-97.9727,2.7
2014-10-06T20:34:39.000Z,36.7685,-98.0039,2.9
2014-10-09T10:19:55.100Z,36.8496,-97.8607,2.8
2014-10-09T15:41:42.240Z,37.2352,-97.9637,2.8
2014-10-09T20:30:24.500Z,36.9063,-98.2295,2.5
2014-10-10T04:58:51.090Z,37.009,-97.976,3.2
2014-10-11T13:50:46.270Z,37.0727,-97.9328,2.9
2014-10-12T16:03:25.840Z,37.2385,-97.9767,3.2
2014-10-12T19:40:43.000Z,36.6702,-98.3018,3
2014-10-13T11:08:13.800Z,36.6945,-98.0371,2.5
2014-10-13T11:40:03.200Z,36.668,-98.1988,2.9
2014-10-13T16:03:11.590Z,36.82,-97.718,3
2014-10-13T21:18:48.500Z,36.6996,-98.0366,2.6
2014-10-15T22:16:24.700Z,36.739,-97.8896,2.9
2014-10-16T06:36:36.430Z,37.0496,-97.9085,2.5
2014-10-16T13:39:49.100Z,36.8439,-97.7521,2.6
2014-10-16T16:51:15.200Z,36.7417,-98.3585,2.6
2014-10-17T02:13:06.200Z,36.8591,-98.0256,2.8
2014-10-17T07:20:13.950Z,37.078,-98.026,2.55
2014-10-17T07:59:42.500Z,36.8448,-97.8835,2.5
2014-10-17T13:33:14.400Z,36.8591,-97.9043,2.5
2014-10-20T02:39:28.700Z,36.6778,-98.1507,2.6
2014-10-20T14:25:02.610Z,37.0422,-97.9304,3.1
2014-10-20T15:35:29.500Z,36.6799,-98.1584,3
2014-10-20T21:33:16.200Z,37.0537,-97.9134,2.6
2014-10-20T23:10:11.600Z,36.8252,-97.7227,2.5
2014-10-20T23:30:47.380Z,37.0558,-97.9126,2.6
2014-10-21T00:46:17.800Z,36.7435,-97.8837,3.3
2014-10-21T03:14:59.200Z,36.7432,-97.8879,2.6
2014-10-21T09:05:19.000Z,36.8949,-97.9668,2.7
2014-10-21T11:55:43.980Z,37.0377,-97.8947,3
2014-10-21T13:27:12.100Z,36.7376,-98.0956,2.5
2014-10-21T19:48:48.400Z,36.7675,-98.0579,2.9
2014-10-22T02:24:24.610Z,37.0888333,-98.0078333,2.51
2014-10-22T03:04:36.930Z,37.2373333,-97.9618333,2.75
2014-10-22T23:48:07.760Z,37.0294,-97.8876,3.3
2014-10-23T02:47:01.010Z,37.0207,-97.9123,2.7
2014-10-23T04:47:03.800Z,36.8282,-98.2726,2.6
2014-10-23T04:53:40.800Z,36.7611,-98.0672,2.5
2014-10-23T07:06:03.000Z,36.6797,-97.7149,3.1
2014-10-23T21:02:06.800Z,36.8504,-98.2748,2.5
2014-10-24T09:19:41.040Z,37.0555,-97.9206667,2.59
2014-10-24T09:24:17.860Z,37.0426,-97.9161,2.7
2014-10-25T14:42:53.800Z,36.9573,-97.7974,2.5
2014-10-25T18:11:34.500Z,36.8603,-97.8825,2.5
2014-10-25T18:34:20.600Z,36.7932,-97.7502,2.6
2014-10-28T11:10:35.410Z,37.0521,-97.9188,2.6
2014-10-30T03:09:22.840Z,37.0836,-97.8439,2.7
2014-11-01T06:43:01.400Z,36.7018,-98.294,2.9
2014-11-01T18:30:45.300Z,36.8717,-97.6895,2.8
2014-11-01T23:59:21.880Z,37.1556,-98.017,2.5
2014-11-02T00:58:36.100Z,36.8427,-97.7538,3.1
2014-11-02T05:46:17.200Z,36.677,-98.2171,2.6
2014-11-02T13:14:13.400Z,36.7289,-97.9204,2.5
2014-11-03T01:46:05.800Z,36.7539,-97.5642,2.6
2014-11-03T02:12:43.600Z,36.7923,-98.4285,2.7
2014-11-03T03:54:57.100Z,36.8413,-97.7538,2.8
2014-11-03T04:28:24.000Z,36.8447,-97.7548,2.7
2014-11-03T08:09:23.900Z,36.8457,-97.7557,2.5
2014-11-03T10:50:51.950Z,38.4622,-97.7028,2.6
2014-11-03T22:27:50.400Z,36.7367,-97.8916,2.8
2014-11-04T02:34:26.300Z,36.8092,-97.8466,2.7
2014-11-04T04:16:48.700Z,36.7535,-97.5583,3
2014-11-04T18:49:10.700Z,36.8517,-97.785,2.8
2014-11-05T03:37:22.700Z,36.7522,-97.5569,2.5
2014-11-05T09:32:31.920Z,37.1974,-98.032,2.8
2014-11-05T10:03:28.000Z,36.7512,-97.5558,2.8
2014-11-05T10:07:27.400Z,37.1979,-98.0516,3.2
2014-11-06T00:22:07.480Z,37.2192,-98.0497,2.6
